inv_trans_ck,inv_ck,char_ck,val
8976,8,1,-3
8977,10,1,-2
8978,44,1,1
8979,5,1,-5
8980,60,1,-4
8981,61,1,5
8982,61,1,-3
8983,19,1,2
8984,54,1,3
8985,44,1,-5
8986,7,1,-2
8987,14,1,-5
8988,10,1,0
8989,50,1,-4
8990,50,1,-1
8991,25,1,1
8992,61,1,-2
8993,32,1,-3
8994,55,1,-3
8995,2,1,0
8996,11,1,5
8997,55,1,-5
8998,39,1,-5
8999,45,1,4
9000,1,1,-2
9001,31,1,-3
9002,27,1,2
9003,27,1,-2
9004,62,1,5
9005,15,1,-3
9006,38,1,-2
9007,7,1,-3
9008,10,1,-2
9009,59,1,-5
9010,59,1,-5
9011,30,1,-2
9012,29,1,-5
9013,5,1,0
9014,66,1,0
9015,51,1,4
9016,23,1,0
9017,37,1,3
9018,48,1,0
9019,29,1,-4
9020,14,1,1
9021,54,1,-1
9022,17,1,-5
9023,24,1,-3
9024,25,1,-3
9025,30,1,-4
9026,57,1,-2
9027,28,1,-1
9028,55,1,-5
9029,13,1,-5
9030,34,1,-4
9031,35,1,-5
9032,5,1,5
9033,33,1,5
9034,41,1,2
9035,16,1,3
9036,14,1,4
9037,10,1,-1
9038,45,1,-1
9039,66,1,-2
9040,33,1,-3
9041,43,1,1
9042,39,1,5
9043,37,1,-4
9044,16,1,-5
9045,39,1,5
9046,52,1,2
9047,2,1,-5
9048,15,1,-1
9049,47,1,3
9050,19,1,-1
9051,12,1,-3
9052,19,1,-4
9053,42,1,-3
9054,19,1,0
9055,48,1,-4
9056,58,1,5
9057,17,1,-2
9058,32,1,0
9059,17,1,-2
9060,9,1,-2
9061,47,1,4
9062,43,1,-3
9063,59,1,-3
9064,59,1,0
9065,55,1,3
9066,56,1,1
9067,14,1,-2
9068,29,1,-4
9069,3,1,4
9070,57,1,-5
9071,59,1,-1
9072,44,1,2
9073,6,1,0
9074,23,1,0
9075,64,1,-5
9076,13,1,-2
9077,62,1,4
9078,25,1,-5
9079,10,1,4
9080,55,1,-4
9081,19,1,0
9082,61,1,3
9083,39,1,5
9084,13,1,-2
9085,62,1,5
9086,11,1,3
9087,42,1,-4
9088,56,1,4
9089,19,1,-1
9090,48,1,0
9091,37,1,0
9092,44,1,3
9093,22,1,-3
9094,8,1,-2
9095,24,1,0
9096,28,1,0
9097,11,1,0
9098,34,1,1
9099,59,1,-5
9100,35,1,-1
9101,28,1,2
9102,62,1,2
9103,63,1,-1
9104,42,1,-4
9105,27,1,4
9106,47,1,2
9107,25,1,-2
9108,11,1,-4
9109,66,1,4
9110,42,1,0
9111,32,1,-2
9112,12,1,1
9113,63,1,-1
9114,65,1,0
9115,38,1,-3
9116,35,1,1
9117,50,1,3
9118,16,1,2
9119,20,1,-3
9120,7,1,5
9121,22,1,3
9122,44,1,3
9123,16,1,5
9124,55,1,-2
9125,6,1,0
9126,51,1,3
9127,34,1,-2
9128,21,1,-2
9129,4,1,-5
9130,19,1,-1
9131,62,1,1
9132,40,1,-2
9133,40,1,-2
9134,8,1,4
9135,43,1,4
9136,60,1,1
9137,1,1,0
9138,31,1,-4
9139,22,1,3
9140,48,1,-1
9141,64,1,2
9142,22,1,-4
9143,52,1,-1
9144,66,1,1
9145,22,1,5
9146,40,1,2
9147,1,1,2
9148,27,1,-3
9149,18,1,-3
9150,19,1,4
9151,14,1,-3
9152,33,1,-3
9153,16,1,2
9154,24,1,5
9155,19,1,0
9156,51,1,-3
9157,35,1,-3
9158,30,1,1
9159,11,1,1
9160,32,1,3
9161,50,1,-3
9162,51,1,2
9163,47,1,1
9164,21,1,-5
9165,60,1,1
9166,17,1,-4
9167,7,1,4
9168,52,1,-1
9169,39,1,1
9170,37,1,-4
9171,2,1,-4
9172,19,1,2
9173,1,1,-2
9174,36,1,2
9175,37,1,4
9176,39,1,-5
9177,52,1,-5
9178,6,1,1
9179,23,1,3
9180,56,1,-5
9181,60,1,4
9182,32,1,5
9183,5,1,2
9184,4,1,-2
9185,21,1,3
9186,37,1,3
9187,54,1,3
9188,28,1,1
9189,51,1,4
9190,58,1,-4
9191,40,1,-5
9192,56,1,-2
9193,8,1,5
9194,43,1,-2
9195,51,1,-1
9196,7,1,-5
9197,44,1,-3
9198,18,1,3
9199,39,1,-1
9200,2,1,0
9201,32,1,-5
9202,48,1,2
9203,46,1,1
9204,9,1,-4
9205,4,1,-5
9206,66,1,5
9207,45,1,0
9208,65,1,4
9209,63,1,-2
9210,8,1,-1
9211,30,1,-1
9212,32,1,0
9213,22,1,-1
9214,13,1,4
9215,62,1,-2
9216,62,1,-4
9217,32,1,-5
9218,56,1,2
9219,15,1,-3
9220,37,1,2
9221,44,1,-3
9222,43,1,-2
9223,21,1,1
9224,26,1,2
9225,48,1,3
9226,7,1,0
9227,28,1,-5
9228,63,1,-4
9229,46,1,-1
9230,28,1,2
9231,55,1,2
9232,58,1,5
9233,3,1,-5
9234,62,1,-2
9235,4,1,-2
9236,30,1,-2
9237,51,1,2
9238,3,1,-3
9239,29,1,-3
9240,56,1,-5
9241,55,1,1
9242,44,1,-5
9243,14,1,-5
9244,16,1,-2
9245,57,1,-4
9246,25,1,-1
9247,65,1,-2
9248,26,1,-3
9249,61,1,1
9250,4,1,-5
9251,13,1,4
9252,37,1,2
9253,63,1,-4
9254,17,1,0
9255,47,1,1
9256,61,1,-3
9257,46,1,-5
9258,26,1,1
9259,28,1,-1
9260,43,1,-3
9261,61,1,4
9262,14,1,-3
9263,45,1,-5
9264,7,1,-1
9265,4,1,-3
9266,9,1,-1
9267,41,1,-3
9268,1,1,-2
9269,39,1,5
9270,57,1,-1
9271,29,1,1
9272,27,1,-1
9273,38,1,2
9274,4,1,-1
9275,4,1,-4
9276,54,1,-4
9277,57,1,2
9278,5,1,4
9279,44,1,3
9280,47,1,5
9281,14,1,-2
9282,59,1,-3
9283,27,1,5
9284,48,1,4
9285,65,1,5
9286,51,1,1
9287,50,1,2
9288,5,1,1
9289,22,1,-2
9290,63,1,3
9291,25,1,4
9292,42,1,5
9293,32,1,-2
9294,18,1,4
9295,44,1,-3
9296,9,1,-4
9297,22,1,-1
9298,22,1,4
9299,45,1,-1
9300,34,1,-3
9301,45,1,-4
9302,59,1,-2
9303,14,1,2
9304,17,1,0
9305,48,1,3
9306,50,1,-3
9307,32,1,-4
9308,53,1,2
9309,38,1,-3
9310,39,1,5
9311,48,1,4
9312,48,1,2
9313,45,1,-1
9314,5,1,0
9315,41,1,-3
9316,47,1,-1
9317,27,1,-5
9318,52,1,1
9319,13,1,2
9320,57,1,-5
9321,1,1,-1
9322,43,1,-5
9323,43,1,-3
9324,54,1,2
9325,62,1,0
9326,61,1,1
9327,63,1,0
9328,47,1,2
9329,23,1,5
9330,7,1,5
9331,47,1,5
9332,40,1,-5
9333,58,1,0
9334,58,1,-4
9335,49,1,2
9336,55,1,-2
9337,4,1,-1
9338,52,1,1
9339,8,1,-1
9340,39,1,-1
9341,5,1,5
9342,54,1,0
9343,6,1,0
9344,43,1,-2
9345,58,1,-3
9346,46,1,-4
9347,37,1,4
9348,41,1,0
9349,64,1,2
9350,11,1,-1
9351,44,1,2
9352,35,1,-3
9353,50,1,-4
9354,21,1,-4
9355,63,1,-2
9356,34,1,-2
9357,44,1,4
9358,21,1,1
9359,57,1,-4
9360,47,1,5
9361,55,1,-2
9362,42,1,4
9363,59,1,-4
9364,11,1,-5
9365,32,1,-4
9366,6,1,2
9367,60,1,4
9368,57,1,2
9369,36,1,-3
9370,44,1,2
9371,15,1,0
9372,44,1,2
9373,60,1,-1
9374,58,1,3
9375,64,1,2
9376,26,1,-3
9377,35,1,0
9378,28,1,3
9379,21,1,-5
9380,46,1,5
9381,17,1,1
9382,6,1,-3
9383,34,1,-1
9384,12,1,5
9385,52,1,-3
9386,15,1,-2
9387,56,1,4
9388,32,1,2
9389,34,1,-5
9390,45,1,5
9391,53,1,-2
9392,66,1,1
9393,14,1,-4
9394,10,1,-4
9395,6,1,-1
9396,62,1,-1
9397,37,1,4
9398,18,1,-1
9399,20,1,-3
9400,31,1,5
9401,40,1,3
9402,66,1,0
9403,39,1,-2
9404,40,1,-4
9405,63,1,-3
9406,27,1,4
9407,21,1,-3
9408,42,1,-4
9409,12,1,1
9410,55,1,-1
9411,6,1,5
9412,7,1,-5
9413,53,1,2
9414,33,1,-2
9415,44,1,-4
9416,23,1,0
9417,20,1,3
9418,39,1,3
9419,39,1,0
9420,53,1,2
9421,65,1,-1
9422,16,1,-3
9423,36,1,-1
9424,33,1,4
9425,23,1,-1
9426,56,1,1
9427,24,1,-2
9428,7,1,3
9429,14,1,-4
9430,20,1,3
9431,17,1,3
9432,22,1,-3
9433,31,1,-1
9434,27,1,-5
9435,17,1,-3
9436,44,1,4
9437,24,1,3
9438,27,1,-4
9439,35,1,-2
9440,61,1,3
9441,18,1,-3
9442,2,1,-4
9443,53,1,4
9444,43,1,-2
9445,41,1,-1
9446,46,1,1
9447,31,1,-3
9448,46,1,4
9449,17,1,-1
9450,21,1,2
9451,55,1,1
9452,7,1,4
9453,47,1,-1
9454,21,1,-4
9455,25,1,4
9456,42,1,3
9457,47,1,-4
9458,26,1,-4
9459,4,1,1
9460,10,1,2
9461,54,1,-1
9462,21,1,5
9463,38,1,4
9464,22,1,-4
9465,27,1,-1
9466,65,1,4
9467,44,1,-4
9468,25,1,3
9469,4,1,-1
9470,53,1,4
9471,25,1,-1
9472,14,1,-4
9473,37,1,0
9474,34,1,5
9475,5,1,-4
9476,64,1,3
9477,5,1,-1
9478,28,1,-3
9479,14,1,2
9480,29,1,-2
9481,17,1,4
9482,29,1,1
9483,8,1,1
9484,50,1,3
9485,66,1,5
9486,50,1,-1
9487,63,1,2
9488,51,1,1
9489,30,1,-1
9490,28,1,-5
9491,63,1,-3
9492,8,1,-4
9493,36,1,-5
9494,59,1,4
9495,6,1,1
9496,64,1,2
9497,26,1,4
9498,17,1,5
9499,24,1,4
9500,45,1,2
9501,50,1,2
9502,59,1,4
9503,13,1,4
9504,35,1,-1
9505,59,1,1
9506,3,1,-2
9507,12,1,-3
9508,63,1,-4
9509,11,1,2
9510,44,1,2
9511,62,1,-3
9512,31,1,4
9513,9,1,0
9514,33,1,-3
9515,26,1,-4
9516,36,1,4
9517,52,1,-3
9518,24,1,-4
9519,40,1,0
9520,21,1,-2
9521,65,1,-4
9522,22,1,-2
9523,21,1,-1
9524,60,1,5
9525,55,1,-3
9526,43,1,4
9527,38,1,-4
9528,49,1,1
9529,55,1,1
9530,56,1,0
9531,29,1,3
9532,63,1,-3
9533,41,1,-2
9534,24,1,1
9535,43,1,-1
9536,37,1,4
9537,39,1,3
9538,42,1,-2
9539,4,1,4
9540,48,1,-2
9541,66,1,-2
9542,29,1,1
9543,55,1,1
9544,34,1,1
9545,42,1,0
9546,34,1,3
9547,5,1,1
9548,28,1,2
9549,50,1,3
9550,29,1,-1
9551,59,1,5
9552,26,1,2
9553,24,1,3
9554,54,1,-3
9555,16,1,-4
9556,65,1,5
9557,14,1,5
9558,47,1,-5
9559,50,1,5
9560,60,1,-3
9561,15,1,5
9562,25,1,3
9563,34,1,2
9564,22,1,1
9565,9,1,-2
9566,51,1,-5
9567,15,1,-3
9568,59,1,3
9569,55,1,5
9570,14,1,-5
9571,44,1,-2
9572,35,1,-3
9573,30,1,-5
9574,51,1,5
9575,55,1,-1
9576,27,1,-2
9577,33,1,2
9578,20,1,4
9579,12,1,1
9580,49,1,1
9581,37,1,-3
9582,2,1,3
9583,1,1,3
9584,51,1,2
9585,15,1,5
9586,44,1,1
9587,56,1,1
9588,63,1,-2
9589,15,1,-1
9590,61,1,-3
9591,14,1,3
9592,8,1,-1
9593,18,1,-1
9594,9,1,-1
9595,17,1,-3
9596,2,1,1
9597,12,1,-4
9598,43,1,-1
9599,37,1,-1
9600,45,1,-2
9601,51,1,0
9602,52,1,2
9603,18,1,-5
9604,42,1,3
9605,31,1,2
9606,54,1,-3
9607,51,1,-2
9608,12,1,-2
9609,2,1,1
9610,27,1,-3
9611,13,1,-4
9612,17,1,2
9613,7,1,-5
9614,32,1,0
9615,38,1,-2
9616,45,1,2
9617,66,1,-5
9618,13,1,4
9619,55,1,-5
9620,46,1,-2
9621,4,1,-2
9622,3,1,5
9623,58,1,5
9624,17,1,1
9625,24,1,-1
9626,20,1,-3
9627,54,1,-1
9628,32,1,-5
9629,41,1,2
9630,19,1,-3
9631,6,1,-4
9632,39,1,-3
9633,17,1,-5
9634,56,1,-5
9635,29,1,-3
9636,9,1,4
9637,54,1,-1
9638,46,1,4
9639,28,1,1
9640,23,1,5
9641,21,1,5
9642,11,1,5
9643,27,1,-3
9644,63,1,1
9645,61,1,5
9646,13,1,-2
9647,25,1,-2
9648,55,1,-5
9649,7,1,-1
9650,63,1,-1
9651,54,1,1
9652,10,1,1
9653,37,1,4
9654,19,1,-2
9655,29,1,-1
9656,32,1,2
9657,23,1,2
9658,13,1,-3
9659,8,1,-1
9660,28,1,3
9661,20,1,1
9662,61,1,-1
9663,10,1,-5
9664,37,1,1
9665,2,1,-4
9666,59,1,2
9667,15,1,-1
9668,57,1,-2
9669,47,1,-1
9670,17,1,3
9671,51,1,0
9672,54,1,-1
9673,43,1,-2
9674,38,1,4
9675,45,1,-3
9676,57,1,1
9677,14,1,4
9678,50,1,5
9679,32,1,1
9680,59,1,1
9681,38,1,-2
9682,22,1,-5
9683,65,1,-5
9684,36,1,1
9685,43,1,-2
9686,64,1,2
9687,1,1,4
9688,40,1,0
9689,28,1,-2
9690,18,1,1
9691,30,1,1
9692,62,1,-3
9693,60,1,0
9694,29,1,4
9695,38,1,2
9696,31,1,2
9697,55,1,-3
9698,28,1,-2
9699,26,1,3
9700,57,1,1
9701,35,1,-1
9702,37,1,1
9703,58,1,-2
9704,6,1,4
9705,63,1,0
9706,9,1,5
9707,42,1,5
9708,61,1,4
9709,59,1,-4
9710,52,1,-5
9711,42,1,3
9712,26,1,-2
9713,34,1,3
9714,51,1,-3
9715,12,1,-4
9716,49,1,3
9717,40,1,5
9718,33,1,4
9719,58,1,1
9720,22,1,-3
9721,21,1,-4
9722,29,1,4
9723,6,1,0
9724,34,1,-1
9725,29,1,-1
9726,16,1,5
9727,55,1,0
9728,51,1,4
9729,36,1,-2
9730,3,1,-3
9731,62,1,0
9732,2,1,3
9733,54,1,1
9734,57,1,-5
9735,29,1,0
9736,20,1,-2
9737,33,1,-2
9738,2,1,2
9739,63,1,1
9740,46,1,5
9741,7,1,4
9742,66,1,-2
9743,57,1,-1
9744,26,1,-5
9745,23,1,5
9746,2,1,-1
9747,48,1,-1
9748,38,1,4
9749,38,1,0
9750,38,1,-2
9751,24,1,4
9752,66,1,0
9753,43,1,0
9754,58,1,-5
9755,55,1,-1
9756,12,1,4
9757,35,1,5
9758,54,1,0
9759,8,1,-3
9760,66,1,3
9761,51,1,-1
9762,57,1,5
9763,42,1,-3
9764,34,1,-4
9765,9,1,0
9766,15,1,0
9767,9,1,-1
9768,53,1,3
9769,51,1,4
9770,46,1,5
9771,27,1,-5
9772,32,1,-1
9773,30,1,-1
9774,34,1,5
9775,37,1,2
9776,33,1,5
9777,18,1,-1
9778,40,1,-3
9779,13,1,-2
9780,28,1,1
9781,24,1,-5
9782,27,1,4
9783,24,1,3
9784,43,1,4
9785,20,1,-4
9786,16,1,-3
9787,59,1,-5
9788,39,1,0
9789,8,1,-1
9790,59,1,-2
9791,10,1,-2
9792,39,1,4
9793,43,1,2
9794,7,1,-5
9795,59,1,-3
9796,52,1,3
9797,32,1,3
9798,4,1,-1
9799,11,1,-3
9800,40,1,-1
9801,64,1,4
9802,29,1,-4
9803,27,1,-5
9804,49,1,-1
9805,55,1,-2
9806,29,1,-3
9807,65,1,0
9808,28,1,2
9809,44,1,2
9810,10,1,3
9811,60,1,1
9812,39,1,3
9813,47,1,4
9814,51,1,-2
9815,53,1,4
9816,66,1,0
9817,56,1,-2
9818,14,1,-4
9819,8,1,1
9820,35,1,-1
9821,46,1,5
9822,63,1,5
9823,8,1,-5
9824,2,1,-1
9825,64,1,-1
9826,60,1,-1
9827,58,1,3
9828,58,1,-2
9829,57,1,3
9830,64,1,5
9831,41,1,-2
9832,64,1,2
9833,1,1,3
9834,1,1,1
9835,4,1,-3
9836,43,1,-2
9837,36,1,3
9838,38,1,-1
9839,3,1,-4
9840,11,1,-2
9841,18,1,4
9842,41,1,-4
9843,8,1,-3
9844,15,1,-4
9845,24,1,3
9846,10,1,5
9847,49,1,-4
9848,8,1,-1
9849,49,1,0
9850,34,1,-1
9851,17,1,-5
9852,43,1,0
9853,65,1,1
9854,48,1,-1
9855,57,1,-5
9856,19,1,-5
9857,38,1,2
9858,34,1,3
9859,26,1,5
9860,63,1,-5
9861,60,1,4
9862,7,1,1
9863,52,1,-3
9864,4,1,5
9865,20,1,-1
9866,7,1,-1
9867,38,1,5
9868,31,1,-3
9869,35,1,2
9870,11,1,3
9871,53,1,-4
9872,56,1,1
9873,32,1,-3
9874,3,1,3
9875,39,1,5
9876,64,1,1
9877,65,1,4
9878,51,1,-4
9879,62,1,5
9880,58,1,-5
9881,28,1,-2
9882,1,1,-3
9883,48,1,-5
9884,20,1,-2
9885,56,1,5
9886,31,1,-5
9887,24,1,-3
9888,2,1,-1
9889,10,1,-2
9890,57,1,3
9891,31,1,-4
9892,7,1,0
9893,35,1,5
9894,5,1,-5
9895,14,1,1
9896,12,1,5
9897,37,1,-4
9898,55,1,2
9899,3,1,-2
9900,26,1,-4
9901,64,1,5
9902,9,1,0
9903,4,1,1
9904,65,1,-2
9905,59,1,-2
9906,34,1,5
9907,12,1,0
9908,58,1,-4
9909,12,1,-3
9910,50,1,4
9911,38,1,1
9912,40,1,1
9913,34,1,3
9914,63,1,5
9915,9,1,3
9916,41,1,1
9917,59,1,4
9918,27,1,-1
9919,27,1,-3
9920,38,1,-4
9921,24,1,-3
9922,23,1,3
9923,40,1,1
9924,5,1,1
9925,10,1,4
9926,39,1,5
9927,42,1,4
9928,66,1,-5
9929,45,1,0
9930,65,1,-2
9931,51,1,4
9932,9,1,-3
9933,19,1,3
9934,20,1,-3
9935,37,1,1
9936,65,1,4
9937,30,1,1
9938,55,1,-2
9939,49,1,-1
9940,15,1,-1
9941,28,1,-2
9942,50,1,-4
9943,60,1,-3
9944,18,1,-3
9945,64,1,5
9946,1,1,0
9947,14,1,4
9948,15,1,0
9949,29,1,3
9950,27,1,5
9951,15,1,-3
9952,27,1,-1
9953,63,1,-5
9954,29,1,-5
9955,28,1,4
9956,48,1,2
9957,58,1,0
9958,29,1,3
9959,42,1,-2
9960,31,1,-3
9961,65,1,-1
9962,19,1,5
9963,39,1,3
9964,47,1,-3
9965,45,1,-1
9966,29,1,-2
9967,32,1,-5
9968,23,1,4
9969,12,1,5
9970,42,1,-5
9971,45,1,4
9972,2,1,-4
9973,5,1,2
9974,12,1,4
9975,10,1,3
9976,16,1,-3
9977,22,1,2
9978,50,1,5
9979,8,1,-5
9980,6,1,-4
9981,38,1,-1
9982,51,1,0
9983,53,1,-3
9984,62,1,0
9985,62,1,1
9986,50,1,1
9987,27,1,1
9988,44,1,2
9989,36,1,-3
9990,10,1,4
9991,56,1,4
9992,43,1,3
9993,58,1,3
9994,30,1,3
9995,21,1,2
9996,26,1,-4
9997,54,1,-2
9998,53,1,-2
9999,24,1,2
10000,10,1,3
10001,40,1,4
10002,22,1,-2
10003,44,1,-4
10004,18,1,-2
10005,62,1,-4
10006,46,1,1
10007,49,1,3
10008,4,1,-1
10009,9,1,-5
10010,41,1,-2
